N1,N2,N3,N4,N5,userLevelByHuman
0.001,0.501,0.002,0.001,0.001,1
0.0,0.151,0.399,0.001,0.001,1
0.0,0.149,0.4,0.001,0.002,1
0.0,0.002,0.001,0.003,0.2,1
0.0,0.5,0.001,0.0,0.001,1
0.001,0.001,0.001,0.002,0.2,1
0.002,0.398,0.001,0.002,0.001,1
0.0,0.149,0.402,0.0,0.0,1
0.0,0.15,0.4,0.0,0.002,1
1.0,0.001,0.001,0.001,0.0,1
0.001,0.499,0.001,0.001,0.001,1
0.0,0.149,0.401,0.001,0.001,1
0.001,0.5,0.0,0.0,0.0,1
0.002,0.15,0.401,0.0,0.0,1
0.5,0.571,0.001,0.0,0.0,1
0.001,0.501,0.001,0.001,0.0,1
0.0,0.002,0.001,0.001,0.2,1
0.0,0.499,0.0,0.0,0.001,1
0.499,0.57,0.001,0.0,0.001,1
0.0,0.15,0.401,0.0,0.0,1
0.499,0.57,0.002,0.0,0.002,1
0.999,0.0,0.001,0.001,0.003,1
0.0,0.501,0.001,0.0,0.001,1
0.001,0.5,0.001,0.001,0.0,1
0.0,0.499,0.0,0.001,0.003,1
0.0,0.151,0.401,0.0,0.002,1
0.999,0.001,0.001,0.0,0.0,1
0.001,0.149,0.401,0.0,0.0,1
0.0,0.0,0.001,0.001,0.199,1
0.5,0.57,0.0,0.001,0.001,1
0.001,0.502,0.001,0.0,0.0,1
0.001,0.149,0.401,0.0,0.001,1
0.002,0.151,0.4,0.0,0.0,1
0.001,0.5,0.001,0.001,0.001,1
0.002,0.499,0.0,0.002,0.0,1
0.001,0.5,0.001,0.002,0.0,1
0.001,0.15,0.4,0.001,0.001,1
0.499,0.568,0.001,0.0,0.001,1
0.0,0.15,0.399,0.0,0.004,1
0.0,0.151,0.402,0.0,0.0,1
0.0,0.148,0.398,0.0,0.004,1
0.001,0.5,0.0,0.0,0.002,1
0.999,0.0,0.001,0.0,0.001,1
0.0,0.151,0.4,0.001,0.0,1
0.002,0.5,0.0,0.001,0.0,1
0.0,0.5,0.0,0.001,0.002,1
0.999,0.0,0.001,0.001,0.001,1
0.001,0.149,0.403,0.0,0.0,1
0.001,0.151,0.398,0.0,0.001,1
0.002,0.149,0.4,0.0,0.001,1
0.0,0.15,0.401,0.0,0.004,1
1.0,0.0,0.0,0.003,0.001,1
0.002,0.151,0.399,0.001,0.0,1
0.002,0.5,0.0,0.002,0.001,1
0.0,0.15,0.401,0.0,0.0,1
0.0,0.151,0.4,0.001,0.004,1
0.001,0.149,0.4,0.001,0.001,1
0.001,0.501,0.001,0.0,0.001,1
0.0,0.15,0.4,0.001,0.004,1
0.002,0.501,0.001,0.002,0.0,1
0.001,0.149,0.401,0.001,0.001,1
0.001,0.151,0.4,0.0,0.001,1
1.0,0.0,0.0,0.003,0.0,1
0.001,0.4,0.003,0.002,0.001,1
0.0,0.15,0.401,0.001,0.002,1
0.001,0.15,0.401,0.0,0.001,1
0.001,0.499,0.0,0.0,0.0,1
0.001,0.149,0.4,0.0,0.001,1
0.001,0.5,0.001,0.0,0.002,1
0.998,0.0,0.001,0.002,0.0,1
0.001,0.5,0.002,0.001,0.001,1
0.001,0.501,0.001,0.0,0.0,1
1.0,0.001,0.001,0.0,0.0,1
0.001,0.149,0.4,0.001,0.003,1
0.0,0.149,0.4,0.0,0.002,1
0.0,0.149,0.402,0.001,0.0,1
0.0,0.399,0.001,0.001,0.0,1
0.001,0.001,0.0,0.0,0.2,1
0.001,0.151,0.403,0.001,0.0,1
0.0,0.151,0.399,0.001,0.002,1
0.0,0.15,0.4,0.001,0.004,1
0.001,0.5,0.0,0.002,0.0,1
0.0,0.149,0.4,0.002,0.004,1
0.0,0.001,0.002,0.003,0.2,1
0.001,0.15,0.4,0.001,0.004,1
0.0,0.149,0.402,0.0,0.001,1
1.0,0.001,0.001,0.0,0.0,1
0.0,0.5,0.001,0.001,0.001,1
1.0,0.001,0.0,0.002,0.002,1
0.002,0.5,0.0,0.001,0.001,1
0.0,0.5,0.0,0.0,0.001,1
0.9999999999999999,0.0,0.001,0.0,0.0,1
0.0,0.151,0.4,0.0,0.002,1
0.001,0.499,0.001,0.0,0.0,1
0.999,0.001,0.001,0.0,0.0,1
0.998,0.0,0.001,0.003,0.0,1
0.001,0.148,0.399,0.002,0.004,1
0.0,0.15,0.4,0.001,0.002,1
0.498,0.571,0.001,0.001,0.001,1
0.0,0.15,0.4,0.002,0.001,1
0.001,0.15,0.4,0.001,0.0,1
0.0,0.5,0.001,0.002,0.001,1
0.001,0.5,0.0,0.0,0.001,1
0.001,0.151,0.399,0.001,0.001,1
0.001,0.15,0.4,0.0,0.001,1
0.002,0.5,0.0,0.0,0.001,1
0.002,0.151,0.4,0.0,0.0,1
0.001,0.151,0.4,0.0,0.0,1
0.0,0.5,0.0,0.001,0.0,1
0.001,0.001,0.002,0.002,0.2,1
0.0,0.0,0.0,0.45,0.0,2
0.0,0.0,0.0,0.4,0.0,2
0.6,0.8,0.0,0.0,0.0,2
0.0,0.92,0.45,0.0,0.0,2
0.0,0.0,0.0,0.5,0.0,2
0.7,0.9,0.0,0.0,0.0,2
0.0,0.0,0.6,0.0,0.0,2
0.0,0.0,0.0,0.3,0.0,2
0.0,0.0,0.0,0.3,0.0,2
0.001,0.0,0.0,0.45,0.0,2
0.0,0.0,0.6,0.001,0.0,2
0.0,0.0,0.0,0.451,0.0,2
0.0,0.0,0.001,0.5,0.0,2
0.0,0.0,0.601,0.001,0.0,2
0.0,0.0,0.0,0.4,0.001,2
0.0,0.0,0.602,0.001,0.0,2
0.0,0.001,0.0,0.5,0.0,2
0.0,0.92,0.449,0.0,0.0,2
0.599,0.8,0.0,0.0,0.0,2
0.0,0.0,0.602,0.0,0.0,2
0.0,0.001,0.0,0.3,0.0,2
0.0,0.0,0.0,0.3,0.001,2
0.0,0.0,0.602,0.002,0.0,2
0.001,0.0,0.0,0.3,0.0,2
0.001,0.0,0.0,0.449,0.0,2
0.0,0.0,0.001,0.5,0.0,2
0.0,0.0,0.0,0.401,0.001,2
0.0,0.0,0.601,0.0,0.0,2
0.001,0.0,0.601,0.0,0.0,2
0.0,0.92,0.451,0.0,0.0,2
0.0,0.92,0.45,0.001,0.0,2
0.001,0.0,0.0,0.449,0.001,2
0.001,0.0,0.0,0.4,0.0,2
0.001,0.0,0.0,0.299,0.0,2
0.6,0.8,0.0,0.0,0.001,2
0.0,0.0,0.602,0.002,0.001,2
0.0,0.0,0.0,0.399,0.0,2
0.0,0.001,0.0,0.3,0.0,2
0.0,0.0,0.0,0.501,0.0,2
0.0,0.0,0.0,0.299,0.0,2
0.0,0.001,0.0,0.399,0.0,2
0.6,0.8,0.0,0.001,0.001,2
0.0,0.001,0.0,0.399,0.0,2
0.001,0.0,0.0,0.449,0.0,2
0.001,0.0,0.001,0.5,0.0,2
0.0,0.001,0.001,0.399,0.0,2
0.001,0.0,0.0,0.301,0.0,2
0.0,0.0,0.0,0.452,0.0,2
0.001,0.0,0.0,0.299,0.001,2
0.001,0.0,0.0,0.399,0.0,2
0.001,0.001,0.0,0.45,0.0,2
0.6,0.8,0.0,0.001,0.0,2
0.001,0.0,0.0,0.3,0.0,2
0.0,0.001,0.602,0.002,0.0,2
0.7,0.9,0.0,0.0,0.001,2
0.0,0.001,0.602,0.003,0.0,2
0.001,0.001,0.001,0.45,0.0,2
0.6,0.8,0.001,0.0,0.0,2
0.0,0.0,0.0,0.45,0.001,2
0.0,0.001,0.0,0.3,0.001,2
0.0,0.001,0.0,0.452,0.0,2
0.001,0.0,0.001,0.449,0.0,2
0.002,0.0,0.0,0.299,0.0,2
0.0,0.0,0.0,0.5,0.001,2
0.0,0.0,0.0,0.399,0.0,2
0.001,0.0,0.0,0.399,0.0,2
0.001,0.0,0.0,0.299,0.002,2
0.0,0.0,0.0,0.3,0.0,2
0.0,0.001,0.0,0.3,0.001,2
0.001,0.0,0.0,0.299,0.0,2
0.001,0.0,0.0,0.399,0.0,2
0.0,0.001,0.0,0.501,0.0,2
0.0,0.0,0.0,0.4,0.0,2
0.001,0.001,0.602,0.003,0.0,2
0.0,0.001,0.001,0.3,0.0,2
0.0,0.001,0.001,0.3,0.0,2
0.001,0.0,0.0,0.451,0.0,2
0.001,0.001,0.0,0.3,0.0,2
0.0,0.0,0.001,0.399,0.0,2
0.0,0.001,0.002,0.399,0.0,2
0.001,0.0,0.001,0.299,0.0,2
0.001,0.0,0.001,0.5,0.0,2
0.001,0.0,0.001,0.5,0.001,2
0.0,0.001,0.001,0.3,0.001,2
0.0,0.0,0.0,0.399,0.0,2
0.6,0.8,0.0,0.001,0.0,2
0.601,0.8,0.0,0.0,0.001,2
0.601,0.8,0.001,0.0,0.0,2
0.601,0.8,0.001,0.0,0.001,2
0.001,0.0,0.001,0.399,0.0,2
0.001,0.001,0.001,0.3,0.0,2
0.601,0.8,0.002,0.0,0.0,2
0.001,0.0,0.001,0.399,0.0,2
0.0,0.001,0.001,0.399,0.0,2
0.001,0.0,0.001,0.3,0.0,2
0.0,0.001,0.602,0.002,0.001,2
0.0,0.0,0.6,0.001,0.0,2
0.001,0.0,0.001,0.299,0.001,2
0.0,0.0,0.001,0.499,0.0,2
0.0,0.92,0.45,0.0,0.0,2
0.0,0.001,0.602,0.002,0.0,2
0.001,0.0,0.0,0.45,0.001,2
0.601,0.799,0.001,0.0,0.001,2
0.0,0.001,0.601,0.003,0.0,2
0.002,0.0,0.001,0.5,0.0,2
0.601,0.801,0.001,0.0,0.0,2
0.001,0.0,0.001,0.4,0.0,2
0.0,0.92,0.451,0.0,0.001,2
0.0,0.0,0.0,0.299,0.0,2
0.001,0.001,0.001,0.5,0.001,2
0.001,0.001,0.0,0.45,0.0,2
0.7,0.9,0.001,0.0,0.001,2
0.001,0.0,0.001,0.501,0.0,2
0.001,0.001,0.0,0.299,0.001,2
0.001,0.92,0.451,0.0,0.001,2
0.0,0.001,0.0,0.299,0.0,2
0.0,0.001,0.001,0.299,0.0,2
0.0,0.0,0.0,0.299,0.0,2
0.001,0.0,0.001,0.4,0.0,2
0.0,0.001,0.002,0.399,0.0,2
0.001,0.92,0.451,0.0,0.001,2
0.0,0.001,0.0,0.399,0.0,2
0.001,0.0,0.001,0.3,0.0,2
0.0,0.002,0.601,0.003,0.0,2
0.003,0.0,0.0,0.299,0.0,2
0.0,0.0,0.0,0.299,0.001,2
0.0,0.0,0.602,0.002,0.0,2
0.001,0.0,0.0,0.5,0.0,2
0.0,0.0,0.001,0.5,0.0,2
0.001,0.0,0.0,0.398,0.0,2
0.001,0.0,0.001,0.299,0.002,2
0.601,0.801,0.001,0.0,0.001,2
0.0,0.92,0.451,0.0,0.0,2
0.0,0.0,0.0,0.3,0.001,2
0.001,0.0,0.001,0.399,0.001,2
0.001,0.0,0.0,0.299,0.0,2
0.001,0.0,0.0,0.501,0.0,2
0.0,0.001,0.0,0.299,0.001,2
0.0,0.0,0.001,0.299,0.0,2
0.601,0.8,0.001,0.0,0.001,2
0.601,0.802,0.001,0.0,0.001,2
0.602,0.802,0.001,0.0,0.001,2
0.001,0.001,0.0,0.299,0.0,2
0.001,0.0,0.001,0.5,0.0,2
0.0,0.0,0.601,0.0,0.0,2
0.002,0.0,0.001,0.5,0.001,2
0.002,0.0,0.0,0.3,0.0,2
0.601,0.8,0.001,0.001,0.0,2
0.0,0.92,0.451,0.001,0.001,2
0.001,0.92,0.451,0.0,0.002,2
0.002,0.001,0.0,0.299,0.0,2
0.0,0.001,0.0,0.3,0.001,2
0.0,0.92,0.451,0.0,0.001,2
0.0,0.0,0.0,0.449,0.001,2
0.601,0.8,0.001,0.0,0.001,2
0.0,0.0,0.0,0.399,0.0,2
0.0,0.0,0.0,0.451,0.001,2
0.001,0.0,0.0,0.3,0.0,2
0.0,0.0,0.001,0.299,0.0,2
0.0,0.001,0.602,0.002,0.0,2
0.001,0.0,0.0,0.449,0.001,2
0.001,0.001,0.0,0.451,0.0,2
0.602,0.802,0.001,0.0,0.0,2
0.002,0.0,0.0,0.5,0.001,2
0.601,0.801,0.001,0.001,0.0,2
0.0,0.0,0.6,0.001,0.0,2
0.0,0.001,0.0,0.4,0.001,2
0.0,0.0,0.001,0.449,0.0,2
0.001,0.001,0.001,0.399,0.0,2
0.6,0.801,0.0,0.0,0.001,2
0.0,0.0,0.001,0.4,0.001,2
0.002,0.001,0.001,0.299,0.0,2
0.0,0.0,0.602,0.0,0.001,2
0.001,0.001,0.001,0.299,0.0,2
0.0,0.0,0.0,0.452,0.001,2
0.001,0.0,0.0,0.5,0.0,2
0.0,0.0,0.001,0.398,0.0,2
0.001,0.0,0.0,0.398,0.0,2
0.0,0.0,0.0,0.399,0.0,2
0.003,0.0,0.001,0.5,0.001,2
0.603,0.802,0.001,0.0,0.0,2
0.0,0.0,0.0,0.3,0.0,2
0.001,0.0,0.001,0.399,0.001,2
0.002,0.001,0.001,0.5,0.0,2
0.0,0.001,0.002,0.3,0.0,2
0.601,0.8,0.002,0.0,0.001,2
0.0,0.0,0.001,0.5,0.0,2
0.001,0.0,0.001,0.3,0.001,2
0.0,0.0,0.002,0.499,0.0,2
0.002,0.0,0.0,0.299,0.0,2
0.001,0.92,0.451,0.001,0.001,2
0.001,0.0,0.001,0.399,0.0,2
0.0,0.92,0.45,0.001,0.001,2
0.0,0.001,0.001,0.399,0.0,2
0.0,0.001,0.001,0.399,0.001,2
0.001,0.0,0.0,0.5,0.001,2
0.601,0.8,0.001,0.001,0.001,2
0.0,0.001,0.601,0.003,0.0,2
0.0,0.0,0.001,0.399,0.0,2
0.0,0.0,0.0,0.3,0.0,2
0.0,0.0,0.0,0.5,0.001,2
0.001,0.0,0.002,0.399,0.0,2
0.601,0.8,0.002,0.0,0.0,2
0.6,0.8,0.0,0.001,0.001,2
0.001,0.001,0.001,0.3,0.0,2
0.001,0.0,0.0,0.451,0.0,2
0.0,0.0,0.0,0.399,0.001,2
0.001,0.001,0.0,0.45,0.001,2
0.0,0.0,0.0,0.3,0.001,2
0.001,0.0,0.0,0.3,0.0,2
0.0,0.92,0.452,0.001,0.001,2
0.001,0.001,0.0,0.45,0.0,2
0.002,0.001,0.001,0.5,0.001,2
0.0,0.0,0.0,0.4,0.001,2
0.0,0.0,0.0,0.5,0.0,2
0.0,0.0,0.6,0.001,0.0,2
0.001,0.0,0.001,0.501,0.001,2
0.001,0.0,0.0,0.499,0.0,2
0.001,0.0,0.001,0.5,0.001,2
0.601,0.801,0.001,0.001,0.001,2
0.0,0.002,0.602,0.003,0.0,2
0.001,0.001,0.602,0.003,0.0,2
0.699,0.9,0.0,0.0,0.0,2
0.001,0.0,0.001,0.399,0.0,2
0.0,0.0,0.0,0.301,0.0,2
0.001,0.0,0.001,0.449,0.001,2
0.001,0.0,0.0,0.449,0.001,2
0.001,0.001,0.602,0.003,0.001,2
0.001,0.92,0.452,0.001,0.001,2
0.0,0.001,0.0,0.3,0.0,2
0.0,0.0,0.0,0.399,0.0,2
0.001,0.001,0.601,0.003,0.0,2
0.0,0.001,0.0,0.452,0.0,2
0.0,0.001,0.602,0.003,0.001,2
0.0,0.0,0.0,0.453,0.001,2
0.001,0.0,0.6,0.001,0.0,2
0.001,0.0,0.6,0.0,0.0,2
0.001,0.0,0.0,0.451,0.0,2
0.0,0.001,0.001,0.301,0.001,2
0.001,0.0,0.0,0.5,0.001,2
0.0,0.0,0.001,0.499,0.0,2
0.0,0.001,0.0,0.399,0.0,2
0.601,0.8,0.002,0.0,0.001,2
0.001,0.0,0.0,0.3,0.0,2
0.001,0.001,0.001,0.501,0.001,2
0.001,0.92,0.45,0.0,0.0,2
0.001,0.0,0.0,0.399,0.0,2
0.0,0.001,0.001,0.3,0.001,2
0.601,0.8,0.001,0.001,0.0,2
0.0,0.001,0.0,0.45,0.0,2
0.601,0.801,0.001,0.001,0.0,2
0.001,0.001,0.0,0.45,0.0,2
0.0,0.0,0.0,0.452,0.002,2
0.002,0.001,0.001,0.45,0.0,2
0.0,0.0,0.0,0.298,0.0,2
0.0,0.001,0.0,0.3,0.0,2
0.001,0.0,0.001,0.499,0.0,2
0.001,0.001,0.601,0.003,0.0,2
0.001,0.0,0.0,0.501,0.0,2
0.699,0.9,0.001,0.0,0.0,2
0.001,0.001,0.0,0.501,0.0,2
0.0,0.0,0.6,0.0,0.0,2
0.0,0.0,0.001,0.401,0.001,2
0.001,0.0,0.001,0.5,0.0,2
0.001,0.0,0.0,0.449,0.0,2
0.0,0.001,0.0,0.451,0.001,2
0.001,0.001,0.0,0.399,0.0,2
0.0,0.0,0.601,0.001,0.0,2
0.0,0.001,0.0,0.398,0.0,2
0.0,0.001,0.602,0.002,0.0,2
0.0,0.001,0.001,0.3,0.001,2
0.002,0.0,0.0,0.449,0.0,2
0.602,0.802,0.001,0.001,0.001,2
0.0,0.001,0.001,0.501,0.001,2
0.001,0.001,0.603,0.003,0.0,2
0.002,0.001,0.002,0.5,0.0,2
0.0,0.001,0.602,0.002,0.001,2
0.001,0.002,0.602,0.003,0.0,2
0.001,0.0,0.001,0.4,0.001,2
0.0,0.001,0.001,0.299,0.0,2
0.0,0.001,0.0,0.4,0.0,2
0.002,0.001,0.0,0.3,0.0,2
0.0,0.0,0.0,0.3,0.001,2
0.001,0.001,0.0,0.451,0.0,2
0.601,0.8,0.001,0.0,0.001,2
0.001,0.0,0.0,0.45,0.0,2
0.0,0.002,0.0,0.399,0.0,2
0.601,0.8,0.0,0.0,0.0,2
0.0,0.001,0.001,0.452,0.0,2
0.6,0.8,0.0,0.0,0.0,2
0.002,0.0,0.0,0.3,0.0,2
0.001,0.0,0.001,0.399,0.001,2
0.001,0.0,0.001,0.451,0.0,2
0.001,0.0,0.001,0.399,0.0,2
0.0,0.001,0.0,0.501,0.0,2
0.001,0.001,0.001,0.449,0.001,2
0.0,0.001,0.0,0.452,0.001,2
0.001,0.0,0.0,0.4,0.0,2
0.0,0.92,0.451,0.001,0.001,2
0.001,0.002,0.0,0.45,0.0,2
0.0,0.002,0.001,0.301,0.001,2
0.0,0.001,0.0,0.5,0.001,2
0.002,0.001,0.0,0.451,0.0,2
0.001,0.001,0.602,0.003,0.0,2
0.001,0.001,0.001,0.45,0.0,2
0.0,0.001,0.001,0.3,0.0,2
0.001,0.0,0.0,0.45,0.001,2
0.0,0.0,0.0,0.499,0.001,2
0.0,0.92,0.451,0.001,0.001,2
0.0,0.002,0.0,0.399,0.0,2
0.001,0.001,0.0,0.452,0.0,2
0.601,0.799,0.001,0.0,0.001,2
0.001,0.002,0.001,0.301,0.001,2
0.001,0.0,0.0,0.3,0.001,2
0.001,0.0,0.0,0.3,0.0,2
0.0,0.001,0.001,0.452,0.0,2
0.0,0.001,0.0,0.3,0.0,2
0.001,0.0,0.001,0.399,0.0,2
0.001,0.001,0.601,0.004,0.0,2
0.601,0.802,0.001,0.001,0.001,2
0.001,0.001,0.603,0.002,0.0,2
0.0,0.0,0.002,0.449,0.0,2
0.0,0.001,0.001,0.501,0.0,2
0.002,0.0,0.0,0.3,0.0,2
0.0,0.0,0.603,0.002,0.0,2
0.0,0.0,0.001,0.301,0.001,2
0.0,0.001,0.002,0.3,0.0,2
0.001,0.0,0.0,0.299,0.0,2
0.001,0.0,0.001,0.449,0.0,2
0.0,0.001,0.001,0.501,0.001,2
0.0,0.001,0.002,0.3,0.0,2
0.0,0.0,0.002,0.5,0.0,2
0.001,0.001,0.001,0.399,0.001,2
0.602,0.8,0.002,0.0,0.0,2
0.0,0.002,0.0,0.3,0.0,2
0.001,0.0,0.001,0.5,0.001,2
0.001,0.0,0.0,0.45,0.001,2
0.001,0.0,0.001,0.45,0.0,2
0.001,0.001,0.001,0.399,0.0,2
0.0,0.0,0.0,0.399,0.0,2
0.0,0.001,0.002,0.301,0.001,2
0.0,0.001,0.001,0.3,0.0,2
0.0,0.0,0.001,0.5,0.001,2
0.699,0.9,0.001,0.001,0.0,2
0.602,0.802,0.001,0.0,0.002,2
0.001,0.0,0.0,0.3,0.0,2
0.001,0.0,0.0,0.5,0.0,2
0.001,0.001,0.0,0.45,0.001,2
0.001,0.002,0.0,0.45,0.0,2
0.002,0.0,0.001,0.299,0.0,2
0.001,0.0,0.001,0.5,0.001,2
0.001,0.001,0.002,0.399,0.0,2
0.0,0.0,0.0,0.299,0.001,2
0.601,0.8,0.001,0.001,0.002,2
0.001,0.001,0.603,0.003,0.001,2
0.001,0.003,0.001,0.301,0.001,2
0.0,0.001,0.601,0.0,0.0,2
0.001,0.001,0.601,0.002,0.0,2
0.602,0.799,0.001,0.0,0.001,2
0.0,0.0,0.001,0.501,0.0,2
0.0,0.0,0.601,0.001,0.0,2
0.0,0.0,0.0,0.401,0.0,2
0.0,0.0,0.0,0.301,0.0,2
0.0,0.0,0.0,0.5,0.0,2
0.001,0.001,0.001,0.3,0.0,2
0.0,0.0,0.0,0.299,0.001,2
0.0,0.0,0.0,0.5,0.001,2
0.0,0.001,0.0,0.45,0.001,2
0.0,0.0,0.0,0.399,0.001,2
0.0,0.0,0.001,0.451,0.001,2
0.0,0.002,0.0,0.45,0.0,2
0.001,0.0,0.0,0.45,0.0,2
0.0,0.001,0.0,0.399,0.0,2
0.001,0.0,0.0,0.5,0.0,2
0.0,0.0,0.0,0.399,0.001,2
0.001,0.001,0.0,0.45,0.001,2
0.001,0.002,0.002,0.399,0.0,2
0.002,0.0,0.001,0.299,0.0,2
0.0,0.001,0.001,0.499,0.0,2
0.0,0.0,0.001,0.399,0.001,2
0.003,0.001,0.001,0.299,0.0,2
0.0,0.001,0.0,0.299,0.001,2
0.002,0.001,0.002,0.5,0.001,2
0.001,0.001,0.0,0.452,0.0,2
0.001,0.0,0.001,0.3,0.0,2
0.001,0.92,0.451,0.0,0.0,2
0.001,0.92,0.451,0.0,0.002,2
0.601,0.801,0.002,0.001,0.0,2
0.0,0.001,0.0,0.399,0.001,2
0.001,0.0,0.001,0.4,0.0,2
0.0,0.0,0.0,0.3,0.001,2
0.603,0.802,0.001,0.0,0.002,2
0.7,0.899,0.0,0.0,0.001,2
0.0,0.001,0.0,0.4,0.0,2
0.001,0.001,0.001,0.399,0.0,2
0.0,0.92,0.449,0.001,0.0,2
0.001,0.0,0.001,0.499,0.0,2
0.001,0.0,0.001,0.399,0.0,2
0.602,0.8,0.0,0.0,0.0,2
0.001,0.002,0.001,0.299,0.0,2
0.001,0.0,0.002,0.399,0.001,2
0.0,0.001,0.602,0.003,0.0,2
0.001,0.0,0.0,0.397,0.0,2
0.001,0.0,0.0,0.5,0.001,2
0.0,0.0,0.001,0.3,0.0,2
0.001,0.0,0.0,0.401,0.0,2
0.001,0.001,0.001,0.3,0.001,2
0.001,0.001,0.0,0.299,0.0,2
0.002,0.0,0.002,0.5,0.0,2
0.0,0.0,0.0,0.299,0.0,2
0.0,0.0,0.0,0.399,0.001,2
0.0,0.0,0.001,0.5,0.001,2
0.002,0.0,0.001,0.5,0.0,2
0.002,0.0,0.002,0.5,0.001,2
0.001,0.921,0.451,0.001,0.001,2
0.002,0.0,0.001,0.45,0.0,2
0.0,0.001,0.0,0.299,0.0,2
0.0,0.0,0.0,0.399,0.001,2
0.0,0.0,0.0,0.4,0.002,2
0.0,0.92,0.45,0.001,0.001,2
0.601,0.802,0.001,0.001,0.001,2
0.001,0.001,0.001,0.4,0.0,2
0.0,0.0,0.0,0.3,0.0,2
0.001,0.0,0.0,0.45,0.0,2
0.0,0.0,0.0,0.3,0.0,2
0.001,0.001,0.0,0.45,0.001,2
0.001,0.0,0.0,0.499,0.0,2
0.001,0.0,0.001,0.398,0.0,2
0.001,0.0,0.0,0.397,0.0,2
0.001,0.0,0.0,0.4,0.0,2
0.601,0.799,0.001,0.0,0.002,2
0.7,0.899,0.0,0.001,0.001,2
0.001,0.001,0.602,0.003,0.001,2
0.0,0.0,0.603,0.002,0.0,2
0.0,0.001,0.0,0.3,0.001,2
0.001,0.001,0.0,0.398,0.0,2
0.001,0.0,0.001,0.3,0.0,2
0.0,0.0,0.001,0.453,0.001,2
0.003,0.0,0.001,0.299,0.0,2
0.0,0.921,0.451,0.0,0.0,2
0.001,0.0,0.0,0.449,0.0,2
0.002,0.0,0.001,0.501,0.001,2
0.002,0.0,0.0,0.45,0.0,2
0.001,0.0,0.0,0.451,0.001,2
0.0,0.0,0.001,0.3,0.0,2
0.603,0.802,0.0,0.0,0.0,2
0.001,0.001,0.0,0.45,0.0,2
0.001,0.001,0.001,0.452,0.0,2
0.0,0.002,0.602,0.004,0.0,2
0.0,0.001,0.001,0.299,0.0,2
0.0,0.0,0.001,0.5,0.001,2
0.0,0.0,0.001,0.299,0.0,2
0.001,0.0,0.001,0.45,0.0,2
0.002,0.0,0.0,0.5,0.0,2
0.001,0.001,0.0,0.45,0.001,2
0.001,0.001,0.602,0.003,0.0,2
0.002,0.0,0.001,0.3,0.0,2
0.0,0.0,0.001,0.298,0.0,2
0.0,0.001,0.602,0.004,0.0,2
0.601,0.799,0.001,0.0,0.001,2
0.0,0.0,0.0,0.5,0.0,2
0.0,0.001,0.001,0.451,0.001,2
0.0,0.0,0.0,0.449,0.0,2
0.001,0.0,0.001,0.399,0.0,2
0.001,0.0,0.0,0.301,0.0,2
0.0,0.001,0.002,0.452,0.0,2
0.0,0.0,0.0,0.451,0.001,2
0.002,0.001,0.001,0.45,0.0,2
0.001,0.001,0.001,0.452,0.0,2
0.0,0.001,0.001,0.399,0.001,2
0.0,0.001,0.602,0.003,0.0,2
0.002,0.001,0.603,0.003,0.0,2
0.602,0.802,0.001,0.0,0.0,2
0.0,0.92,0.451,0.001,0.0,2
0.0,0.001,0.0,0.499,0.0,2
0.0,0.0,0.602,0.002,0.001,2
0.604,0.802,0.0,0.0,0.0,2
0.001,0.0,0.0,0.399,0.001,2
0.601,0.8,0.001,0.0,0.0,2
0.001,0.001,0.001,0.399,0.001,2
0.001,0.0,0.0,0.449,0.0,2
0.0,0.0,0.001,0.5,0.001,2
0.0,0.0,0.601,0.002,0.0,2
0.0,0.001,0.0,0.5,0.0,2
0.0,0.0,0.0,0.451,0.0,2
0.603,0.802,0.001,0.001,0.002,2
0.0,0.0,0.0,0.3,0.001,2
0.0,0.0,0.0,0.451,0.001,2
0.001,0.0,0.0,0.399,0.001,2
0.001,0.0,0.001,0.502,0.001,2
0.001,0.001,0.002,0.399,0.0,2
0.0,0.001,0.001,0.301,0.0,2
0.001,0.0,0.599,0.0,0.0,2
0.001,0.0,0.0,0.5,0.0,2
0.0,0.0,0.0,0.5,0.0,2
0.001,0.0,0.001,0.4,0.0,2
0.001,0.001,0.001,0.45,0.001,2
0.0,0.003,0.0,0.3,0.0,2
0.0,0.0,0.0,0.5,0.001,2
0.601,0.802,0.001,0.0,0.001,2
0.001,0.92,0.451,0.001,0.002,2
0.0,0.002,0.0,0.3,0.001,2
0.001,0.001,0.0,0.299,0.0,2
0.0,0.0,0.602,0.001,0.001,2
0.0,0.001,0.601,0.003,0.0,2
0.0,0.001,0.001,0.299,0.001,2
0.001,0.0,0.001,0.451,0.0,2
0.0,0.002,0.0,0.45,0.0,2
0.0,0.0,0.0,0.499,0.0,2
0.001,0.0,0.0,0.398,0.001,2
0.001,0.001,0.001,0.399,0.001,2
0.0,0.001,0.001,0.5,0.001,2
0.001,0.002,0.001,0.45,0.0,2
0.0,0.001,0.6,0.0,0.0,2
0.601,0.8,0.001,0.001,0.001,2
0.0,0.0,0.0,0.399,0.002,2
0.001,0.001,0.001,0.5,0.001,2
0.001,0.001,0.001,0.299,0.001,2
0.0,0.0,0.0,0.501,0.001,2
0.001,0.92,0.452,0.0,0.0,2
0.0,0.92,0.45,0.001,0.0,2
0.601,0.799,0.001,0.0,0.002,2
0.001,0.001,0.002,0.399,0.001,2
0.001,0.0,0.0,0.448,0.001,2
0.0,0.001,0.0,0.401,0.0,2
