T1,T2,T3,T4,T5,userLevelByHuman
1.0,0.0,0.9,0.999,0.88,4
0.949,0.001,1.001,0.897,0.001,4
0.95,0.002,0.999,0.9,0.001,4
0.97,0.7,0.9,0.949,0.001,4
1.0,0.7,0.999,1.0,0.0,4
0.901,1.0,1.001,1.0,0.5,4
0.0,0.001,0.0,0.0,0.8,4
0.898,0.4,0.7,0.999,0.0,4
0.999,0.902,0.0,0.67,1.0,4
0.0,0.0,0.001,0.999,0.001,4
1.0,0.7,1.0,1.001,0.001,4
1.0,0.0,0.9,1.0,0.88,4
0.47,0.001,0.0,0.0,0.7,4
0.75,1.0,0.002,0.899,0.0,4
0.95,0.0,0.999,0.901,0.001,4
0.001,0.0,0.999,0.0,1.0,4
0.001,0.001,0.0,0.999,0.001,4
0.63,0.601,0.8,0.001,0.5,4
1.0,0.0,0.0,0.899,0.0,4
0.8,0.6,0.5,0.001,0.6,4
0.829,0.7,0.95,1.0,0.001,4
1.0,0.0,0.9,1.001,0.88,4
0.0,0.0,0.0,1.0019999999999998,0.0,4
0.95,0.001,1.001,0.899,0.001,4
0.801,0.6,0.5,0.001,0.6,4
0.949,0.0,1.0,0.899,0.001,4
0.93,0.7,1.0,0.798,0.0,4
0.45,0.001,1.0,0.701,0.799,4
0.801,0.6,0.5,0.001,0.6,4
1.0,0.0,0.001,0.999,0.0,4
0.97,0.701,0.9,0.949,0.0,4
1.0,0.7,1.0,1.0,0.002,4
0.97,0.702,0.9,0.95,0.001,4
0.0,0.001,0.0,0.0,0.9,4
0.869,0.651,0.8,0.399,0.65,4
0.0,0.001,0.001,1.001,0.0,4
0.47,0.001,0.0,0.001,0.699,4
0.999,0.7,1.0,0.8,0.0,4
0.901,1.0,1.0,1.0,0.5,4
0.999,0.902,0.0,0.67,0.999,4
0.0,0.0,0.901,0.0,1.0,4
0.999,1.0,1.0,0.999,0.001,4
0.999,1.0,1.0,0.999,0.001,4
0.001,0.0,0.0,1.0019999999999998,0.0,4
0.0,0.0,0.0,0.001,0.8,4
0.749,0.0,0.0,0.3,1.0,4
0.83,0.7,0.95,0.9999999999999999,0.001,4
0.0,0.0,0.0,0.0,0.899,4
0.749,0.0,0.0,0.299,1.0,4
0.999,0.9,0.0,0.67,1.0,4
1.0,0.001,0.9,1.0,0.88,4
1.001,0.7,0.999,1.0,0.0,4
0.0,0.001,0.0,0.001,0.8,4
1.0,0.7,1.0,1.0,0.002,4
0.0,0.0,0.001,1.0,0.0,4
0.83,0.7,0.95,0.9989999999999999,0.001,4
0.801,0.001,0.0,0.001,0.9,4
0.001,0.001,0.0,1.001,0.0,4
0.47,0.001,0.001,0.001,0.699,4
0.471,0.0,0.0,0.001,0.699,4
1.0,0.7,0.999,0.8,0.0,4
0.0,0.0,0.899,0.0,1.0,4
0.999,0.901,0.0,0.669,1.0,4
0.949,0.0,1.0,0.899,0.001,4
1.0,0.7,0.999,0.8,0.001,4
0.83,0.7,0.949,0.9989999999999999,0.001,4
0.901,1.001,1.0,1.0,0.5,4
0.901,1.0,1.0,1.001,0.5,4
0.97,0.699,0.9,0.95,0.0,4
0.95,0.001,0.999,0.899,0.001,4
0.95,0.001,1.001,0.9,0.001,4
0.899,0.4,0.7,0.998,0.0,4
0.801,0.001,0.0,0.001,0.899,4
0.0,0.001,0.0,1.0019999999999998,0.0,4
1.0,0.7,0.9999999999999999,1.0,0.0,4
0.001,0.0,0.0,0.999,0.0,4
0.0,0.0,0.0,0.999,0.0,4
0.002,0.001,0.0,0.999,0.001,4
0.999,0.0,0.001,0.9,0.0,4
0.801,0.001,0.0,0.0,0.9,4
0.97,0.701,0.9,0.949,0.002,4
0.0,0.001,0.0,0.0,0.8,4
0.801,0.001,0.001,0.001,0.899,4
0.87,0.65,0.8,0.4,0.65,4
0.9,0.4,0.7,0.999,0.0,4
0.75,0.999,0.001,0.9,0.0,4
0.97,0.7,0.9,0.949,0.0,4
0.801,0.0,0.0,0.0,0.899,4
0.899,0.4,0.701,1.0,0.001,4
0.0,0.0,0.001,1.0,0.85,4
0.9,0.4,0.7,1.001,0.0,4
0.0,0.0,1.001,0.001,1.001,4
0.97,0.0,0.001,0.0,0.93,4
0.67,0.699,0.901,1.0,0.0,4
0.47,0.0,0.001,0.001,0.699,4
0.898,0.4,0.7,1.0,0.0,4
0.87,0.65,0.8,0.4,0.649,4
0.801,0.6,0.501,0.0,0.6,4
0.999,0.901,0.0,0.669,1.001,4
0.0,0.001,0.0,1.0019999999999998,0.0,4
0.751,1.0,0.0,0.9,0.0,4
0.0,0.001,0.0,0.998,0.001,4
1.0,0.0,0.9,0.999,0.88,4
0.0,0.001,0.0,1.0,0.0,4
0.801,0.0,0.0,0.001,0.9,4
0.95,0.001,1.001,0.9,0.001,4
0.67,0.701,0.9,1.0,0.0,4
0.0,0.001,0.0,1.0,0.001,4
0.75,1.0,0.001,0.9,0.0,4
1.0,0.001,0.9,0.998,0.879,4
0.93,0.7,1.0,0.799,0.0,4
0.75,1.0,0.0,0.901,0.0,4
0.0,0.001,0.0,0.001,0.799,4
0.001,0.001,0.001,0.999,0.0,4
0.0,0.001,0.001,1.0,0.85,4
0.751,1.0,0.002,0.9,0.0,4
0.75,0.001,0.001,0.3,1.001,4
0.93,0.7,1.001,0.798,0.0,4
0.001,0.0,0.001,0.999,0.0,4
0.0,0.001,0.001,1.0,0.0,4
0.801,0.0,0.0,0.001,0.899,4
0.901,0.999,1.0,1.0,0.5,4
0.898,0.4,0.699,0.999,0.0,4
0.949,0.001,0.999,0.899,0.001,4
1.0,0.0,0.0,0.9,0.001,4
0.951,0.0,0.999,0.901,0.001,4
0.0,0.001,0.0,0.0,0.798,4
0.999,0.902,0.001,0.67,0.999,4
0.898,0.4,0.7,1.0,0.0,4
0.951,0.001,1.0,0.9,0.001,4
0.801,0.003,0.0,0.0,0.9,4
0.901,1.0,1.0,1.0,0.501,4
0.001,0.002,0.001,0.9,0.95,4
0.999,0.9,0.0,0.669,1.0,4
0.75,1.0,0.001,0.899,0.0,4
0.0,0.001,0.0,0.0,1.001,4
0.751,1.0,0.001,0.9,0.0,4
0.001,0.0,0.001,0.9,0.95,4
0.0,0.0,0.002,0.9,0.95,4
0.83,0.7,0.949,1.001,0.001,4
0.0,0.0,0.0,0.901,0.951,4
0.751,0.999,0.001,0.9,0.0,4
0.9,0.4,0.701,1.001,0.0,4
0.869,0.6,0.999,1.0,0.0,4
0.45,0.0,1.0,0.7,0.8,4
0.899,1.0,0.899,0.899,0.001,4
0.899,1.0,0.899,0.9,0.001,4
0.9,0.999,0.999,1.0,0.5,4
0.97,0.701,0.9,0.948,0.002,4
0.001,0.0,0.001,0.999,0.0,4
0.0,0.0,0.0,1.001,0.0,4
0.899,0.4,0.701,1.001,0.001,4
0.869,0.651,0.801,0.399,0.65,4
0.0,0.0,0.001,0.999,0.0,4
0.898,0.401,0.7,0.999,0.0,4
0.47,0.002,0.0,0.001,0.699,4
0.0,0.001,0.0,0.0,0.8,4
0.971,0.0,0.0,0.0,0.93,4
0.9,0.4,0.7,1.001,0.0,4
0.801,0.0,0.0,1.0,1.0,4
0.97,0.701,0.9,0.95,0.0,4
0.0,0.001,0.001,1.001,0.0,4
1.0,0.7,1.0,0.999,0.001,4
0.97,0.5,0.901,1.0,0.0,4
0.9,0.0,0.9,0.0,0.999,4
0.901,0.999,1.0,1.0,0.5,4
0.45,0.001,1.0,0.7,0.8,4
0.67,0.701,0.899,1.0,0.0,4
1.001,0.7,0.999,1.0,0.0,4
0.97,0.7,0.9,0.949,0.001,4
0.0,0.001,0.001,1.001,0.0,4
0.001,0.0,0.0,0.999,0.0,4
0.47,0.0,0.0,0.001,0.699,4
0.97,0.7,0.9,0.949,0.002,4
0.869,0.651,0.8,0.399,0.65,4
0.0,0.0,0.001,1.0,0.0,4
1.0,0.701,0.999,0.8,0.0,4
0.0,0.0,0.001,1.001,0.0,4
0.902,1.0,1.0,1.0,0.5,4
0.901,1.0,1.0,1.001,0.5,4
0.801,0.6,0.5,0.002,0.6,4
0.93,0.7,1.0,0.797,0.0,4
0.0,0.0,0.9,0.001,1.0,4
1.001,0.0,0.0,0.899,0.0,4
0.0,0.0,0.002,0.0,0.8,4
0.83,0.699,0.949,1.001,0.001,4
0.001,0.0,0.0,0.0,0.899,4
0.001,0.001,0.999,0.001,1.0,4
0.001,0.001,0.001,0.9,0.95,4
0.45,0.0,1.0,0.701,0.797,4
1.0,0.001,0.001,0.999,0.0,4
0.75,0.001,0.0,0.3,1.001,4
1.0,0.001,0.9,1.001,0.88,4
0.001,0.0,0.001,1.001,0.0,4
0.002,0.0,0.0,0.999,0.001,4
1.0,0.702,0.999,0.8,0.0,4
0.869,0.599,1.001,1.0,0.0,4
0.75,1.001,0.002,0.899,0.0,4
0.898,0.4,0.699,0.999,0.001,4
0.47,0.0,0.001,0.001,0.699,4
0.87,0.601,1.0,0.999,0.0,4
0.001,0.001,0.001,0.998,0.0,4
0.999,0.901,0.0,0.67,1.001,4
0.829,0.7,0.95,1.0,0.001,4
0.901,0.999,1.0,1.0,0.501,4
0.0,0.001,0.999,0.001,0.999,4
0.0,0.0,0.001,0.001,0.8,4
0.63,0.6,0.8,0.001,0.501,4
0.95,0.001,0.9999999999999999,0.9,0.001,4
0.0,0.001,0.999,0.002,0.999,4
0.003,0.001,0.0,0.999,0.001,4
1.0,0.701,1.001,1.0,0.0,4
0.002,0.0,0.001,0.999,0.001,4
0.0,0.001,0.999,0.001,1.0,4
0.999,0.001,0.0,0.9,0.0,4
0.75,1.001,0.001,0.9,0.0,4
0.449,0.0,1.0,0.7,0.8,4
0.002,0.0,0.002,0.999,0.001,4
1.001,0.001,0.9,1.0,0.879,4
0.0,0.002,0.001,1.001,0.0,4
0.0,0.0,0.0,0.0,0.799,4
0.9,0.999,0.999,1.0,0.5,4
0.85,0.7,1.0,1.0,0.001,4
0.0,0.0,0.001,0.0,0.799,4
0.901,0.999,1.0,1.0,0.5,4
1.001,0.001,0.9,1.0,0.88,4
0.87,0.65,0.801,0.4,0.65,4
0.97,0.7,0.901,0.949,0.0,4
0.801,0.002,0.0,0.001,0.9,4
0.469,0.0,0.0,0.0,0.699,4
0.949,0.001,1.0,0.901,0.001,4
0.949,0.001,1.0,0.898,0.001,4
0.0,0.0,0.0,0.0,0.801,4
0.801,0.001,0.001,0.001,0.9,4
0.95,0.001,1.001,0.9,0.001,4
0.898,0.4,0.7,1.0,0.001,4
1.0,0.001,0.9,1.001,0.88,4
0.999,0.902,0.001,0.669,0.999,4
0.999,0.902,0.001,0.669,0.999,4
0.001,0.0,0.901,0.0,1.0,4
0.801,0.6,0.499,0.001,0.6,4
0.0,0.0,0.002,1.0,0.85,4
0.999,1.0,1.0,0.999,0.002,4
0.0,0.001,0.999,0.002,1.0,4
0.87,0.601,1.0,1.0,0.001,4
0.949,0.0,1.0,0.901,0.001,4
0.001,0.0,0.0,1.001,0.0,4
0.751,0.001,0.0,0.3,1.001,4
0.001,0.0,0.0,1.0019999999999998,0.001,4
1.0,0.701,0.9999999999999999,1.0,0.0,4
0.999,0.899,0.0,0.67,1.0,4
0.801,0.0,0.0,0.001,0.9,4
0.0,0.001,0.001,0.999,0.001,4
0.0,0.0,0.001,0.001,0.8,4
0.948,0.001,1.001,0.897,0.001,4
0.0,0.001,0.001,0.0,0.798,4
0.0,0.0,0.002,0.999,0.0,4
0.0,0.001,0.0,0.001,0.798,4
0.0,0.0,0.001,0.0,0.801,4
0.95,0.0,1.001,0.899,0.001,4
0.67,0.699,0.902,1.0,0.0,4
0.829,0.7,0.95,1.0,0.0,4
0.952,0.001,1.0,0.899,0.001,4
0.949,0.001,1.0,0.899,0.0,4
1.0,0.703,0.999,0.8,0.0,4
0.95,0.001,1.0,0.901,0.001,4
0.001,0.001,0.0,1.0019999999999998,0.0,4
0.901,1.001,1.0,1.0,0.501,4
0.0,0.001,0.0,1.0019999999999998,0.001,4
0.0,0.001,1.0,0.0,1.001,4
0.0,0.001,0.999,0.002,0.999,4
0.0,0.0,0.899,0.0,0.999,4
0.901,0.999,1.0,1.0,0.501,4
0.95,0.0,1.0,0.899,0.001,4
0.0,0.001,0.001,0.999,0.0,4
1.0,0.7,0.9999999999999999,1.001,0.0,4
1.0,0.001,0.9,1.0019999999999998,0.88,4
0.969,0.7,0.9,0.949,0.001,4
0.899,0.401,0.701,1.001,0.001,4
0.801,0.6,0.501,0.002,0.6,4
0.001,0.001,0.001,0.999,0.0,4
0.001,0.0,0.001,0.899,0.95,4
0.75,0.001,0.002,0.3,1.001,4
0.898,0.4,0.701,1.0,0.001,4
0.0,0.001,0.001,0.0,0.9,4
0.8,0.001,0.0,0.0,0.9,4
0.869,0.599,1.001,1.0,0.001,4
0.0,0.0,0.0,1.0,0.001,4
0.83,0.7,0.95,1.0,0.0,4
0.0,0.0,0.0,0.998,0.001,4
0.902,1.0,1.001,1.0,0.5,4
0.0,0.0,0.0,0.0,0.999,4
0.0,0.001,0.0,0.9999999999999999,0.0,4
0.999,0.7,1.001,1.0,0.0,4
0.801,0.0,0.0,0.0,0.9,4
0.45,0.0,1.0,0.701,0.799,4
0.87,0.65,0.8,0.4,0.65,4
0.0,0.0,0.0,0.999,0.001,4
1.0,0.7,0.999,0.8,0.001,4
0.801,0.001,0.0,0.0,0.901,4
0.999,0.7,0.999,1.0,0.0,4
0.93,0.7,1.001,0.797,0.0,4
0.9,0.0,0.9,0.0,0.999,4
0.97,0.701,0.901,0.949,0.0,4
0.0,0.0,0.0,0.0,0.799,4
0.999,1.0,1.0,1.0,0.0,4
0.75,0.0,0.0,0.3,0.999,4
0.999,0.0,0.001,0.901,0.0,4
0.471,0.0,0.001,0.001,0.699,4
0.97,0.0,0.0,0.0,0.93,4
0.9,0.0,0.9,0.001,1.0,4
0.002,0.001,0.001,0.9,0.95,4
0.802,0.001,0.0,0.001,0.899,4
0.801,0.0,0.0,0.0,0.9,4
1.001,0.001,0.901,1.0,0.879,4
0.469,0.0,0.0,0.001,0.699,4
0.749,1.001,0.002,0.899,0.0,4
0.0,0.0,0.999,0.0,1.0,4
0.999,0.7,1.0,0.8,0.001,4
0.001,0.0,1.001,0.0,1.001,4
0.0,0.0,0.001,0.999,0.0,4
0.0,0.001,0.0,0.0,0.899,4
0.999,0.001,0.0,0.9,0.0,4
0.829,0.7,0.95,1.0,0.001,4
0.901,1.0,0.999,1.0,0.5,4
0.87,0.651,0.8,0.399,0.651,4
0.002,0.0,0.001,0.999,0.001,4
0.829,0.7,0.95,0.9999999999999999,0.001,4
0.45,0.001,1.0,0.701,0.799,4
0.001,0.001,0.001,0.899,0.95,4
0.95,0.001,1.0,0.899,0.0,4
0.801,0.0,0.0,0.001,0.899,4
0.899,0.401,0.7,0.998,0.0,4
0.95,0.001,0.999,0.899,0.002,4
1.0,0.9,0.0,0.67,1.001,4
0.85,0.999,1.0,0.5,0.75,4
0.63,0.6,0.801,0.001,0.5,4
0.45,0.0,1.0,0.701,0.798,4
0.001,0.001,0.001,1.001,0.0,4
0.0,0.0,0.0,1.001,0.0,4
0.0,0.001,0.0,0.999,0.0,4
1.0,0.001,0.9,0.999,0.88,4
1.0,0.701,1.001,1.0,0.0,4
1.0,0.0,0.0,0.899,0.001,4
0.002,0.001,0.0,0.999,0.002,4
0.901,1.0,0.999,1.0,0.501,4
0.95,0.0,1.0,0.901,0.001,4
0.95,0.0,1.001,0.899,0.002,4
1.0,0.0,0.9,1.0,0.881,4
0.897,0.4,0.7,1.0,0.001,4
0.83,0.7,0.95,1.0,0.001,4
0.801,0.002,0.0,0.001,0.901,4
1.0,0.9,0.001,0.67,1.001,4
1.0,1.0,1.0,1.001,0.0,4
0.0,0.001,0.0,1.001,0.0,4
1.0,0.7,1.0,1.001,0.002,4
1.0,0.901,0.0,0.669,1.0,4
0.75,0.001,0.001,0.3,1.001,4
0.951,0.001,1.0,0.899,0.001,4
1.0,0.701,1.0,0.8,0.0,4
0.829,0.7,0.95,1.0,0.0,4
0.0,0.0,0.0,0.0,0.9,4
0.67,0.699,0.901,1.0,0.0,4
0.948,0.0,1.0,0.901,0.001,4
0.0,0.0,0.0,0.001,0.799,4
0.75,0.999,0.001,0.899,0.0,4
0.95,0.001,1.0,0.902,0.001,4
0.47,0.0,0.0,0.002,0.699,4
1.0,0.001,0.001,0.999,0.001,4
0.801,0.0,0.001,0.001,0.899,4
0.802,0.0,0.0,0.0,0.9,4
0.0,0.001,0.0,0.0,0.9,4
0.0,0.001,0.001,0.0,0.799,4
1.0,0.7,1.0,0.8,0.0,4
0.9,0.4,0.701,1.001,0.0,4
0.998,0.902,0.001,0.67,0.999,4
1.0,0.001,0.0,0.9,0.0,4
0.0,0.002,0.0,0.001,0.799,4
0.002,0.002,0.001,0.9,0.95,4
0.869,0.651,0.799,0.399,0.65,4
0.47,0.0,0.0,0.001,0.699,4
0.898,0.401,0.699,0.999,0.0,4
0.97,0.7,0.901,0.949,0.001,4
0.95,0.001,1.0,0.901,0.0,4
0.0,0.002,0.0,0.002,0.799,4
0.751,0.999,0.002,0.9,0.0,4
0.0,0.001,0.0,1.001,0.001,4
0.669,0.701,0.9,1.0,0.0,4
0.45,0.001,1.0,0.701,0.8,4
1.001,0.001,0.9,1.0,0.88,4
0.001,0.001,0.0,1.001,0.0,4
1.0,0.701,1.0019999999999998,1.0,0.0,4
0.8,0.001,0.0,0.001,0.9,4
0.8,0.0,0.0,0.001,0.899,4
1.0,0.0,0.9,1.001,0.88,4
0.75,1.001,0.001,0.9,0.0,4
0.001,0.0,0.0,0.901,0.951,4
0.0,0.0,0.001,1.001,0.0,4
0.899,0.4,0.701,1.0,0.002,4
1.0,0.0,0.9,1.0,0.88,4
0.001,0.0,0.0,0.0,0.8,4
0.0,0.001,0.001,0.9999999999999999,0.0,4
0.0,0.001,0.0,0.0,0.799,4
0.951,0.002,1.0,0.899,0.001,4
0.801,0.0,0.001,0.0,0.9,4
1.0,0.0,0.001,0.899,0.0,4
0.0,0.0,0.001,0.001,0.8,4
0.45,0.0,1.0,0.701,0.798,4
0.901,1.0,1.001,1.001,0.5,4
0.0,0.001,0.001,0.0,0.9,4
0.801,0.001,0.001,0.0,0.9,4
0.9,1.0,0.898,0.9,0.0,4
1.0,0.901,0.0,0.67,1.0,4
0.999,0.999,1.0,0.999,0.001,4
0.801,0.001,0.0,1.0,1.0,4
0.001,0.0,0.001,1.0019999999999998,0.001,4
0.971,0.701,0.9,0.948,0.002,4
1.0,0.0,0.0,0.898,0.0,4
0.899,0.401,0.701,0.998,0.0,4
0.948,0.0,1.0,0.902,0.001,4
0.0,0.0,0.001,0.0,1.0,4
0.001,0.0,0.0,0.001,0.799,4
0.63,0.602,0.8,0.001,0.5,4
0.0,0.001,0.901,0.0,1.0,4
0.0,0.001,0.0,0.9999999999999999,0.001,4
0.949,0.001,0.999,0.9,0.001,4
1.0,0.7,1.0,0.8,0.001,4
0.999,0.0,0.9,1.001,0.88,4
0.801,0.0,0.001,0.001,0.9,4
0.471,0.0,0.001,0.001,0.699,4
0.999,0.9,0.0,0.67,1.0,4
0.97,0.701,0.9,0.95,0.001,4
0.97,0.7,0.9,0.949,0.001,4
1.0,0.902,0.001,0.669,0.999,4
0.999,0.701,1.001,1.0,0.0,4
1.0,0.901,0.0,0.67,1.001,4
0.0,0.001,0.001,0.0,0.899,4
0.001,0.0,0.001,0.001,0.799,4
0.0,0.0,0.0,0.0,0.899,4
0.0,0.0,0.001,0.001,0.799,4
0.95,0.001,1.0,0.898,0.0,4
0.0,0.0,0.001,0.999,0.0,4
0.949,0.001,1.0,0.899,0.001,4
0.951,0.001,1.0,0.899,0.0,4
0.45,0.001,1.0,0.701,0.798,4
0.999,0.001,0.0,0.901,0.0,4
0.001,0.001,0.001,0.999,0.001,4
0.001,0.0,0.999,0.001,1.0,4
0.0,0.002,0.001,0.0,0.9,4
0.001,0.0,1.001,0.001,1.001,4
1.0,0.901,0.0,0.671,1.0,4
0.0,0.001,0.0,0.9999999999999999,0.001,4
0.749,0.001,0.001,0.3,1.001,4
1.0,0.001,0.9,1.001,0.88,4
0.0,0.001,0.901,0.0,1.0,4
0.0,0.0,0.002,1.0,0.849,4
0.901,0.999,0.999,1.0,0.5,4
0.002,0.001,0.0,0.999,0.001,4
0.97,0.702,0.9,0.951,0.001,4
0.869,0.651,0.799,0.399,0.65,4
0.999,0.901,0.0,0.669,0.999,4
0.87,0.65,0.8,0.399,0.649,4
0.749,0.001,0.001,0.301,1.001,4
0.95,0.0,1.0,0.9,0.001,4
0.0,0.0,0.001,1.0,0.001,4
0.901,0.999,1.0,1.0,0.5,4
1.0,0.001,0.9,1.001,0.881,4
0.901,1.0,0.9,0.9,0.0,4
0.829,0.701,0.95,1.0,0.0,4
0.001,0.001,0.0,0.0,0.8,4
0.95,0.0,1.0,0.902,0.001,4
0.0,0.0,0.002,0.999,0.001,4
1.0,0.7,1.0,1.001,0.002,4
0.63,0.601,0.8,0.0,0.5,4
0.75,1.0,0.003,0.899,0.0,4
0.749,0.0,0.001,0.3,1.0,4
1.001,0.901,0.0,0.671,1.0,4
0.901,0.999,1.001,1.0,0.5,4
0.001,0.0,0.002,0.999,0.001,4
0.0,0.0,0.001,0.9,0.95,4
0.949,0.002,1.0,0.899,0.0,4
0.75,1.0019999999999998,0.001,0.9,0.0,4
0.95,0.0,1.0,0.901,0.001,4
1.0,0.7,0.999,0.8,0.0,4
0.801,0.6,0.5,0.001,0.6,4
0.899,0.4,0.701,1.0,0.003,4
0.0,0.0,0.001,0.0,0.8,4
0.0,0.001,0.002,0.0,0.798,4
0.999,1.0,1.0,0.999,0.0,4
1.0,0.001,0.899,1.001,0.881,4
0.45,0.001,1.0,0.701,0.799,4
0.751,1.0,0.001,0.9,0.001,4
0.85,0.7,1.0,1.0,0.001,4
0.0,0.001,0.001,1.0,0.001,4
0.001,0.0,1.001,0.0,0.9999999999999999,4
0.898,0.4,0.7,0.999,0.001,4
0.9,0.999,0.998,1.0,0.5,4
0.999,0.7,1.0,0.8,0.0,4
0.97,0.702,0.9,0.949,0.0,4
0.999,0.7,1.0,0.8,0.001,4
0.9,0.4,0.701,1.0,0.0,4
0.801,0.0,0.001,0.0,0.899,4
0.83,0.7,0.951,0.9989999999999999,0.001,4
1.001,0.7,1.0,0.8,0.0,4
0.001,0.0,0.0,0.0,0.999,4
1.0,0.7,1.0,0.999,0.002,4
0.0,0.0,0.0,0.999,0.0,4
0.801,0.601,0.5,0.0,0.6,4
0.0,0.001,0.0,0.999,0.0,4
0.949,0.001,1.001,0.899,0.002,4
1.0,0.001,0.901,1.001,0.881,4
0.0,0.001,0.998,0.001,1.0,4
0.0,0.002,0.999,0.001,1.0,4
0.001,0.0,0.0,0.0,0.799,4
1.0,0.0,0.0,0.899,0.001,4
0.001,0.001,0.001,0.9,0.951,4
1.0,0.703,0.999,0.799,0.0,4
0.999,1.0,1.0,1.0,0.0,4
0.46799999999999997,0.0,0.0,0.0,0.699,4
0.801,0.001,0.001,0.0,0.899,4
0.0,0.0,0.0,0.0,0.8,4
0.901,0.999,1.0,1.001,0.501,4
0.801,0.0,0.0,1.0,1.0,4
0.95,0.002,1.0,0.9,0.001,4
0.001,0.001,0.0,0.001,0.8,4
0.95,0.001,1.0,0.898,0.0,4
1.0019999999999998,0.7,0.999,1.0,0.0,4
0.949,0.0,1.0,0.901,0.001,4
0.95,0.002,0.999,0.9,0.001,4
0.95,0.001,1.001,0.9,0.001,4
1.001,0.7,0.998,1.0,0.0,4
0.751,1.0,0.0,0.9,0.001,4
1.0,0.7,0.9999999999999999,1.0019999999999998,0.0,4
0.801,0.6,0.5,0.002,0.601,4
1.0,0.701,1.0,1.001,0.002,4
0.829,0.701,0.95,1.0,0.0,4
0.949,0.0,1.0,0.898,0.001,4
0.0,0.0,0.001,1.0019999999999998,0.0,4
1.001,0.0,0.001,1.0,0.0,4
0.0,0.001,0.001,0.0,0.898,4
0.898,0.4,0.699,1.0,0.0,4
0.83,0.7,0.949,1.0,0.0,4
0.801,0.001,0.0,0.001,0.901,4
0.801,0.0,0.001,0.0,0.9,4
0.75,0.0,0.0,0.3,1.0019999999999998,4
0.9,1.0,0.999,1.0,0.5,4
0.0,0.001,0.0,0.9999999999999999,0.0,4
0.949,0.0,1.0,0.9,0.002,4
0.0,0.0,0.001,0.0,0.799,4
0.949,0.0,1.0,0.9,0.001,4
0.83,0.701,0.949,1.001,0.001,4
0.448,0.0,1.0,0.7,0.8,4
0.802,0.002,0.0,0.001,0.901,4
0.47,0.0,0.0,0.001,0.7,4
0.0,0.001,0.0,1.001,0.0,4
0.898,0.4,0.701,1.0,0.003,4
0.0,0.001,0.001,1.0,0.85,4
0.67,0.699,0.902,1.0,0.0,4
0.999,0.902,0.001,0.669,1.0,4
0.95,0.0,0.999,0.902,0.001,4
0.47,0.0,0.0,0.002,0.7,4
0.001,0.001,0.0,0.001,0.799,4
1.0,0.7,0.998,1.0,0.0,4
0.969,0.0,0.0,0.0,0.93,4
0.83,0.699,0.95,1.0,0.001,4
0.0,0.001,0.0,0.0,0.8,4
0.0,0.001,0.0,1.0,0.0,4
0.0,0.0,0.0,0.9,0.95,4
0.0,0.0,0.0,0.0,1.0,4
0.002,0.0,0.0,0.999,0.002,4
0.0,0.002,0.998,0.001,1.0,4
0.801,0.0,0.0,0.001,0.9,4
1.0,0.9,0.0,0.671,1.0,4
0.999,0.0,0.001,0.9,0.0,4
0.902,0.999,1.0,1.0,0.501,4
0.0,0.001,0.0,0.0,0.901,4
0.97,0.5,0.9,1.0,0.001,4
0.901,0.999,0.9999999999999999,1.0,0.5,4
0.999,0.902,0.001,0.669,1.0,4
0.47,0.0,0.0,0.001,0.7,4
0.85,0.7,1.0,0.999,0.001,4
1.0,0.7,0.998,0.8,0.0,4
0.0,0.002,0.001,1.0019999999999998,0.0,4
1.0,0.0,0.001,0.999,0.001,4
0.97,0.701,0.9,0.95,0.0,4
0.75,0.999,0.001,0.9,0.0,4
0.802,0.002,0.001,0.001,0.901,4
0.002,0.0,0.001,0.9,0.95,4
0.999,0.0,0.9,1.001,0.879,4
0.448,0.0,1.001,0.7,0.8,4
0.629,0.6,0.8,0.0,0.5,4
1.0,0.7,0.9999999999999999,1.0019999999999998,0.001,4
0.45,0.001,1.0,0.701,0.801,4
1.0,0.901,0.0,0.671,0.999,4
0.901,1.0,1.0019999999999998,1.0,0.5,4
1.0,0.001,0.9,0.9999999999999999,0.88,4
0.0,0.0,0.999,0.001,0.999,4
0.9,1.0,0.899,0.901,0.0,4
0.949,0.001,1.0,0.901,0.001,4
0.0,0.001,0.001,0.999,0.001,4
1.0,0.7,0.9989999999999999,1.001,0.0,4
0.801,0.0,0.001,0.0,0.9,4
0.001,0.0,0.0,1.001,0.001,4
0.95,0.0,0.999,0.902,0.001,4
0.9,0.999,1.0,1.0,0.5,4
0.829,0.7,0.95,1.0,0.001,4
1.0,0.0,0.001,0.9,0.001,4
0.751,1.0,0.002,0.899,0.0,4
1.0,0.001,0.899,0.999,0.88,4
0.85,0.7,1.0,1.0,0.0,4
0.9,1.0,0.999,1.0,0.501,4
0.898,0.399,0.7,0.999,0.0,4
0.931,0.7,1.0,0.799,0.0,4
0.0,0.003,0.001,0.9,0.95,4
0.949,0.001,1.0,0.899,0.001,4
0.0,0.0,0.0,0.0,0.799,4
1.0,0.001,0.001,0.999,0.001,4
0.949,0.0,1.0,0.9,0.001,4
0.95,0.001,0.999,0.901,0.0,4
0.751,1.0,0.0,0.901,0.0,4
0.0,0.001,0.0,0.001,0.797,4
0.801,0.6,0.498,0.001,0.6,4
0.001,0.001,0.0,1.0019999999999998,0.0,4
0.75,0.0,0.0,0.301,1.0,4
0.9,0.401,0.701,1.001,0.001,4
0.001,0.0,0.0,1.001,0.001,4
