A1,A2,B1,B2,C1,userLevelByHuman
0.9,0.001,0.001,0.0,0.0,1
0.001,0.501,0.001,0.002,0.0,1
0.899,0.7,0.001,0.0,0.0,1
0.999,0.999,0.001,0.0,0.0,1
0.898,0.0,0.001,0.0,0.001,1
0.79,0.331,0.001,0.0,0.0,1
0.999,0.0,0.0,0.0,0.0,1
0.901,0.0,0.001,0.0,0.001,1
1.0,0.0,0.002,0.001,0.0,1
0.8,0.002,0.0,0.001,0.0,1
1.0,0.001,0.0,0.001,0.001,1
0.801,0.001,0.0,0.0,0.002,1
1.0,0.001,0.0,0.001,0.0,1
1.0,0.0,0.001,0.002,0.001,1
0.898,0.0,0.001,0.001,0.0,1
1.0,0.002,0.001,0.0,0.0,1
0.8,0.001,0.0,0.0,0.001,1
0.899,0.7,0.0,0.0,0.0,1
1.0,0.001,0.002,0.0,0.0,1
0.5,0.699,0.0,0.001,0.0,1
0.86,0.6,0.0,0.001,0.0,1
1.0,0.0,0.001,0.002,0.001,1
0.0,0.499,0.0,0.0,0.002,1
0.799,0.001,0.0,0.0,0.001,1
0.8,0.0,0.001,0.0,0.001,1
0.899,0.0,0.0,0.001,0.0,1
0.999,0.0,0.001,0.001,0.001,1
0.0,0.701,0.001,0.001,0.004,1
0.8,0.0,0.0,0.0,0.001,1
0.798,0.001,0.0,0.0,0.0,1
0.35,0.6,0.001,0.001,0.001,1
1.001,0.4,0.0,0.0,0.0,1
1.0,0.003,0.0,0.001,0.0,1
0.002,0.501,0.0,0.0,0.003,1
0.832,0.0,0.0,0.001,0.001,1
1.0,0.001,0.001,0.0,0.001,1
1.0,0.0,0.001,0.001,0.0,1
0.9,0.0,0.001,0.001,0.0,1
1.0,0.0,0.002,0.0,0.001,1
1.0019999999999998,0.0,0.0,0.0,0.002,1
0.0,0.5,0.001,0.003,0.001,1
1.001,0.4,0.001,0.001,0.0,1
1.0,0.002,0.0,0.001,0.0,1
0.8,0.001,0.0,0.001,0.0,1
0.999,0.0,0.001,0.001,0.002,1
0.8,0.001,0.002,0.0,0.002,1
0.35,0.6,0.002,0.001,0.001,1
0.35,0.6,0.001,0.001,0.001,1
0.0,0.5,0.001,0.001,0.001,1
0.85,0.0,0.0,0.001,0.0,1
1.0,0.001,0.001,0.0,0.001,1
0.0,0.501,0.001,0.0,0.002,1
0.001,0.5,0.001,0.0,0.001,1
0.791,0.33,0.0,0.0,0.001,1
0.0,0.701,0.001,0.001,0.0,1
0.8,0.0,0.0,0.001,0.0,1
0.0,0.7,0.0,0.0,0.001,1
0.85,0.001,0.001,0.001,0.0,1
0.9,0.0,0.002,0.001,0.001,1
0.999,0.0,0.001,0.001,0.0,1
0.5,0.699,0.0,0.0,0.0,1
0.9,0.699,0.001,0.001,0.0,1
1.0,0.001,0.0,0.001,0.001,1
1.0,0.45,0.0,0.001,0.0,1
1.001,0.0,0.0,0.001,0.0,1
0.0,0.5,0.001,0.0,0.0,1
0.85,0.001,0.0,0.001,0.0,1
0.9,0.7,0.001,0.0,0.0,1
0.5,0.699,0.0,0.0,0.001,1
1.001,0.0,0.0,0.002,0.001,1
1.001,0.0,0.002,0.0,0.0,1
0.898,0.0,0.001,0.001,0.0,1
0.8,0.0,0.0,0.0,0.001,1
0.901,0.0,0.0,0.001,0.0,1
0.35,0.599,0.002,0.001,0.001,1
0.9,0.0,0.0,0.0,0.001,1
0.0,0.5,0.0,0.001,0.0,1
1.0,0.0,0.001,0.001,0.0,1
0.5,0.699,0.0,0.002,0.0,1
0.85,0.001,0.0,0.002,0.001,1
0.349,0.6,0.0,0.001,0.001,1
0.85,0.0,0.001,0.001,0.0,1
1.0,0.999,0.0,0.001,0.001,1
0.851,0.0,0.001,0.0,0.001,1
1.0019999999999998,0.001,0.0,0.002,0.0,1
0.35,0.599,0.001,0.001,0.001,1
0.999,0.001,0.0,0.0,0.001,1
0.998,0.0,0.001,0.0,0.0,1
0.901,0.0,0.002,0.001,0.0,1
0.5,0.697,0.0,0.0,0.002,1
0.9,0.699,0.001,0.0,0.0,1
0.79,0.33,0.0,0.0,0.0,1
0.9,0.699,0.001,0.001,0.001,1
0.001,0.7,0.0,0.001,0.0,1
0.79,0.33,0.002,0.0,0.001,1
1.0,0.002,0.0,0.001,0.0,1
0.999,0.0,0.001,0.0,0.0,1
1.001,0.401,0.001,0.001,0.0,1
0.851,0.0,0.0,0.0,0.001,1
0.848,0.001,0.0,0.001,0.0,1
0.9999999999999999,0.001,0.001,0.002,0.0,1
0.898,0.7,0.002,0.0,0.0,1
0.0,0.0,0.5,0.0,0.0,2
0.93,0.5,0.5,0.0,0.6,2
0.0,0.9,0.0,0.0,0.0,2
0.6,0.7,0.5,0.0,0.0,2
1.0,1.0,0.6,0.0,0.0,2
0.93,0.9,0.7,0.0,0.35,2
0.97,0.9,0.3,0.0,0.0,2
0.0,1.0,0.0,0.0,0.0,2
0.9,0.9,0.0,0.0,0.0,2
0.9,1.0,0.5,0.0,0.0,2
0.8,0.8,0.3,0.0,0.35,2
0.0,0.8,0.6,0.0,0.5,2
0.9,0.9,0.3,0.0,0.0,2
0.78,0.9,0.4,0.0,0.35,2
1.0,1.0,0.3,0.0,0.0,2
0.8,0.0,0.5,0.0,0.15,2
1.0,1.0,0.0,0.0,0.0,2
0.97,0.9,0.3,0.0,0.0,2
1.0,0.45,0.6,0.0,0.4,2
0.0,1.0,0.0,0.0,0.0,2
0.0,0.8,0.0,0.0,0.0,2
0.0,0.8,0.0,0.0,0.0,2
0.97,0.9,0.0,0.0,0.0,2
0.0,0.8,0.3,0.0,0.0,2
1.0,0.8,0.0,0.0,0.0,2
0.9,0.0,0.6,0.0,0.4,2
0.7,0.9,0.4,0.0,0.0,2
1.0,1.0,0.5,0.0,0.0,2
1.0,0.0,0.6,0.0,0.0,2
1.0,1.0,0.5,0.0,0.0,2
0.97,1.0,0.0,0.0,0.0,2
0.85,0.8,0.0,0.0,0.0,2
0.0,1.0,0.0,0.0,0.0,2
0.0,1.0,0.0,0.0,0.0,2
0.0,1.0,0.0,0.0,0.0,2
0.0,0.9,0.0,0.0,0.0,2
0.0,0.9,0.0,0.0,0.0,2
0.0,1.0,0.0,0.0,0.0,2
0.0,0.18,0.3,0.4,0.0,2
0.0,1.0,0.0,0.0,0.0,2
1.0,1.0,0.5,0.001,0.0,2
1.0,1.0,0.5,0.001,0.0,2
0.0,0.801,0.0,0.0,0.0,2
0.0,1.0,0.0,0.0,0.001,2
0.9,1.0,0.5,0.0,0.001,2
0.781,0.9,0.4,0.0,0.35,2
1.001,0.8,0.0,0.0,0.0,2
0.0,1.001,0.0,0.0,0.0,2
0.0,0.8,0.0,0.001,0.0,2
0.001,0.9,0.0,0.0,0.0,2
0.0,1.0,0.001,0.0,0.0,2
0.0,0.801,0.0,0.0,0.001,2
0.002,0.9,0.0,0.0,0.0,2
0.001,1.0,0.0,0.0,0.001,2
1.0,1.0,0.499,0.0,0.0,2
0.0,0.8,0.001,0.0,0.0,2
0.0,1.0,0.001,0.001,0.0,2
0.97,0.9,0.001,0.0,0.0,2
0.0,0.799,0.0,0.001,0.0,2
0.0,1.0,0.001,0.0,0.0,2
1.0,1.001,0.5,0.001,0.0,2
0.97,0.9,0.001,0.0,0.0,2
0.002,0.9,0.001,0.0,0.0,2
1.0,0.8,0.0,0.001,0.0,2
0.7,0.899,0.4,0.0,0.0,2
0.0,0.801,0.001,0.0,0.0,2
0.003,0.9,0.0,0.0,0.0,2
0.0,1.0,0.001,0.0,0.001,2
0.9,0.9,0.001,0.0,0.0,2
0.0,0.799,0.0,0.0,0.0,2
0.0,1.0,0.001,0.0,0.001,2
1.0,1.001,0.5,0.0,0.0,2
0.85,0.8,0.001,0.0,0.0,2
0.0,0.9,0.001,0.0,0.0,2
0.002,1.0,0.0,0.0,0.001,2
0.799,0.0,0.5,0.0,0.15,2
0.799,0.0,0.5,0.0,0.149,2
1.0,0.0,0.6,0.0,0.001,2
1.0,0.8,0.0,0.001,0.001,2
0.93,0.9,0.7,0.0,0.349,2
0.001,1.0,0.001,0.0,0.001,2
0.93,0.901,0.7,0.0,0.349,2
0.0,0.901,0.0,0.0,0.0,2
0.901,1.0,0.5,0.0,0.0,2
0.002,1.0,0.0,0.0,0.001,2
0.9,0.9,0.002,0.0,0.0,2
0.899,0.9,0.002,0.0,0.0,2
0.6,0.701,0.5,0.0,0.0,2
0.97,0.9,0.0,0.0,0.0,2
0.0,0.801,0.002,0.0,0.0,2
0.0,0.0,0.499,0.0,0.0,2
0.0,1.0,0.001,0.001,0.0,2
1.0,1.0,0.499,0.001,0.0,2
0.0,1.0,0.0,0.001,0.0,2
0.001,1.0,0.0,0.0,0.0,2
0.601,0.701,0.5,0.0,0.0,2
1.0,0.999,0.5,0.0,0.0,2
0.85,0.8,0.0,0.0,0.0,2
0.97,0.9,0.301,0.0,0.0,2
1.001,0.8,0.0,0.001,0.0,2
0.0,1.0,0.001,0.001,0.0,2
1.0,1.001,0.0,0.0,0.0,2
1.0,0.45,0.6,0.0,0.401,2
0.97,0.9,0.3,0.0,0.001,2
0.9,0.9,0.002,0.001,0.0,2
1.001,1.0,0.0,0.0,0.0,2
0.0,1.0,0.001,0.0,0.001,2
0.0,1.0,0.0,0.002,0.0,2
0.9,0.9,0.001,0.001,0.0,2
0.001,1.0,0.001,0.0,0.001,2
0.97,0.901,0.3,0.0,0.0,2
0.7,0.899,0.401,0.0,0.0,2
0.0,0.8,0.3,0.0,0.001,2
1.0,0.45,0.601,0.0,0.4,2
1.001,1.0,0.499,0.001,0.0,2
1.0,0.45,0.6,0.0,0.4,2
0.001,1.0,0.001,0.0,0.0,2
0.001,1.0,0.002,0.0,0.001,2
0.0,1.0,0.001,0.0,0.001,2
1.0019999999999998,1.0,0.499,0.001,0.0,2
0.0,1.001,0.0,0.0,0.0,2
1.0,1.001,0.5,0.0,0.001,2
0.0,0.9999999999999999,0.0,0.0,0.0,2
0.0,0.999,0.001,0.0,0.0,2
0.9,0.9,0.002,0.001,0.0,2
0.0,0.999,0.001,0.001,0.0,2
0.0,0.799,0.0,0.0,0.0,2
0.9,0.9,0.001,0.0,0.001,2
0.0,0.8,0.0,0.001,0.001,2
0.001,0.799,0.0,0.0,0.0,2
1.001,1.0,0.499,0.001,0.001,2
0.0,0.799,0.0,0.001,0.0,2
0.9,1.001,0.5,0.0,0.0,2
0.9,0.9,0.002,0.001,0.001,2
0.001,1.0,0.001,0.001,0.0,2
0.781,0.9,0.401,0.0,0.35,2
0.7,0.9,0.4,0.0,0.0,2
1.0,0.8,0.001,0.001,0.0,2
0.0,1.0,0.002,0.001,0.0,2
0.002,1.001,0.0,0.0,0.001,2
0.001,1.0,0.003,0.0,0.001,2
1.0,1.0,0.5,0.0,0.0,2
0.9,1.001,0.5,0.001,0.0,2
0.001,0.799,0.0,0.0,0.0,2
0.0,1.001,0.001,0.0,0.001,2
0.0,0.999,0.001,0.001,0.001,2
0.001,0.799,0.001,0.0,0.0,2
0.0,0.9989999999999999,0.0,0.0,0.0,2
0.001,0.9,0.0,0.0,0.0,2
0.8,0.801,0.3,0.0,0.35,2
1.0,0.999,0.501,0.0,0.0,2
0.901,0.9,0.001,0.0,0.0,2
0.9,1.0,0.501,0.0,0.001,2
0.002,0.9,0.0,0.001,0.0,2
0.001,0.799,0.0,0.0,0.0,2
0.799,0.001,0.5,0.0,0.15,2
0.001,1.0,0.001,0.001,0.0,2
0.003,0.899,0.0,0.0,0.0,2
0.001,1.0,0.001,0.0,0.0,2
0.001,0.798,0.0,0.0,0.0,2
0.0,0.801,0.0,0.0,0.0,2
0.002,0.9,0.0,0.0,0.0,2
0.0,0.802,0.002,0.0,0.0,2
0.0,1.0,0.001,0.0,0.0,2
0.0,1.0,0.001,0.001,0.001,2
0.001,1.0,0.001,0.0,0.0,2
1.001,0.8,0.0,0.001,0.001,2
0.9,1.001,0.5,0.0,0.001,2
0.0,1.0,0.0,0.001,0.0,2
0.001,1.0,0.001,0.001,0.0,2
0.899,0.9,0.002,0.0,0.0,2
0.0,1.001,0.001,0.0,0.0,2
0.0,1.0,0.0,0.001,0.0,2
0.0,1.0,0.001,0.001,0.001,2
0.001,1.001,0.001,0.001,0.0,2
1.0,0.8,0.0,0.0,0.001,2
0.601,0.7,0.5,0.0,0.0,2
0.901,1.001,0.5,0.0,0.0,2
0.799,0.0,0.5,0.0,0.15,2
0.0,1.0,0.001,0.001,0.0,2
0.001,1.0,0.001,0.001,0.0,2
1.001,1.0,0.5,0.0,0.0,2
0.002,1.0,0.001,0.0,0.0,2
0.0,1.001,0.001,0.0,0.0,2
1.0,1.0,0.5,0.0,0.0,2
0.0,1.0,0.0,0.002,0.001,2
0.001,1.001,0.001,0.0,0.001,2
0.799,0.001,0.5,0.0,0.149,2
0.93,0.9,0.7,0.0,0.349,2
0.0,0.9,0.001,0.0,0.001,2
0.0,1.0,0.001,0.0,0.001,2
0.0,1.001,0.001,0.0,0.001,2
0.001,0.8,0.0,0.0,0.0,2
0.902,0.9,0.001,0.0,0.0,2
1.0,1.0,0.5,0.001,0.0,2
1.0,1.001,0.5,0.001,0.0,2
0.001,1.0,0.001,0.0,0.001,2
0.699,0.9,0.4,0.0,0.0,2
0.0,1.001,0.001,0.0,0.002,2
0.93,0.9,0.699,0.0,0.349,2
0.001,0.999,0.001,0.0,0.001,2
0.0,1.001,0.001,0.001,0.002,2
0.0,0.999,0.001,0.001,0.0,2
0.97,0.9,0.001,0.001,0.0,2
0.999,1.001,0.5,0.0,0.0,2
1.0,1.0019999999999998,0.5,0.0,0.001,2
0.001,0.999,0.001,0.001,0.0,2
0.001,1.0,0.002,0.001,0.001,2
1.0,0.999,0.5,0.0,0.001,2
0.0,1.001,0.001,0.001,0.001,2
0.0,0.0,0.5,0.0,0.0,2
0.6,0.701,0.499,0.0,0.0,2
0.9,1.001,0.501,0.0,0.0,2
0.6,0.699,0.5,0.0,0.0,2
0.0,1.0,0.002,0.0,0.0,2
0.0,0.9999999999999999,0.001,0.0,0.0,2
1.0,0.8,0.001,0.0,0.0,2
0.001,0.9,0.0,0.0,0.0,2
0.001,1.0,0.001,0.002,0.0,2
0.002,1.0,0.001,0.0,0.001,2
0.0,0.999,0.0,0.0,0.0,2
0.001,0.799,0.0,0.0,0.001,2
1.0,1.0,0.6,0.0,0.001,2
0.001,0.8,0.001,0.0,0.0,2
0.001,1.0,0.002,0.0,0.0,2
0.999,1.0,0.5,0.001,0.0,2
0.97,0.9,0.301,0.0,0.0,2
1.0,0.8,0.0,0.001,0.001,2
0.0,1.0,0.0,0.001,0.0,2
0.0,1.0,0.0,0.002,0.001,2
0.0,0.999,0.0,0.002,0.001,2
1.0,1.001,0.501,0.0,0.001,2
0.9,1.001,0.501,0.001,0.0,2
0.0,0.8,0.0,0.0,0.0,2
0.901,0.901,0.001,0.0,0.0,2
0.0,1.001,0.0,0.001,0.0,2
0.8,0.0,0.5,0.0,0.15,2
0.001,0.799,0.0,0.0,0.0,2
0.001,0.9,0.0,0.0,0.0,2
1.0,1.0,0.6,0.001,0.0,2
0.001,0.18,0.3,0.4,0.0,2
0.899,0.9,0.002,0.001,0.0,2
0.001,1.001,0.001,0.001,0.002,2
0.899,0.9,0.003,0.001,0.0,2
0.001,0.899,0.0,0.0,0.0,2
0.001,1.0,0.002,0.001,0.0,2
0.0,1.001,0.001,0.001,0.0,2
0.002,0.9,0.0,0.001,0.001,2
0.0,0.802,0.001,0.0,0.0,2
0.969,0.9,0.001,0.0,0.0,2
0.0,0.999,0.001,0.0,0.0,2
0.0,0.803,0.001,0.0,0.0,2
0.999,0.999,0.5,0.0,0.0,2
0.0,1.001,0.002,0.001,0.0,2
0.0,0.9999999999999999,0.001,0.0,0.0,2
0.001,0.999,0.001,0.0,0.0,2
0.0,1.001,0.001,0.0,0.001,2
0.002,0.799,0.0,0.0,0.0,2
1.0,0.801,0.0,0.001,0.0,2
0.002,1.0,0.001,0.001,0.0,2
0.0,0.999,0.001,0.0,0.0,2
0.93,0.9,0.7,0.0,0.348,2
0.001,0.8,0.0,0.001,0.0,2
0.001,0.999,0.002,0.001,0.0,2
0.0,1.0,0.001,0.002,0.001,2
0.0,1.0019999999999998,0.001,0.001,0.001,2
0.798,0.001,0.5,0.0,0.15,2
0.003,0.899,0.0,0.0,0.001,2
0.97,0.9,0.301,0.0,0.0,2
0.0,0.999,0.0,0.001,0.0,2
0.85,0.799,0.0,0.0,0.0,2
1.0,0.8,0.002,0.0,0.0,2
0.8,0.802,0.3,0.0,0.35,2
0.001,0.797,0.0,0.0,0.0,2
0.002,0.901,0.0,0.001,0.001,2
0.001,1.001,0.001,0.001,0.0,2
0.002,1.001,0.001,0.001,0.0,2
0.999,1.001,0.5,0.001,0.0,2
0.97,0.9,0.001,0.0,0.0,2
0.7,0.899,0.4,0.0,0.0,2
0.9,0.9,0.001,0.001,0.0,2
0.0,0.9,0.001,0.0,0.0,2
0.001,1.001,0.002,0.001,0.0,2
0.001,1.0019999999999998,0.002,0.001,0.0,2
0.0,0.9999999999999999,0.001,0.0,0.001,2
0.97,0.9,0.3,0.0,0.0,2
0.799,0.0,0.5,0.0,0.15,2
0.93,0.9,0.699,0.0,0.349,2
1.001,0.8,0.0,0.001,0.001,2
0.001,1.001,0.001,0.0,0.0,2
1.0,1.001,0.501,0.001,0.001,2
0.002,0.899,0.0,0.0,0.0,2
0.969,0.9,0.301,0.0,0.0,2
0.781,0.901,0.4,0.0,0.35,2
0.7,0.899,0.399,0.0,0.0,2
0.899,0.9,0.002,0.001,0.001,2
0.001,1.0,0.003,0.0,0.0,2
0.97,0.9,0.3,0.0,0.001,2
0.85,0.799,0.0,0.0,0.001,2
1.0,1.001,0.5,0.001,0.0,2
1.0,1.0,0.5,0.001,0.0,2
0.901,1.0,0.5,0.0,0.0,2
0.999,1.0,0.501,0.001,0.0,2
1.0,0.999,0.5,0.0,0.001,2
0.001,0.999,0.002,0.001,0.001,2
0.999,1.001,0.5,0.001,0.0,2
1.0,0.999,0.5,0.001,0.0,2
0.002,1.001,0.001,0.001,0.002,2
0.0,1.001,0.001,0.001,0.001,2
0.001,0.798,0.0,0.001,0.0,2
1.0,0.45,0.601,0.0,0.399,2
0.001,0.999,0.001,0.002,0.0,2
0.971,0.9,0.3,0.0,0.0,2
0.001,0.181,0.3,0.4,0.0,2
0.0,0.999,0.001,0.0,0.0,2
1.0,1.0,0.5,0.001,0.001,2
0.001,1.0,0.0,0.0,0.0,2
0.901,1.0,0.5,0.001,0.0,2
0.0,0.8,0.0,0.0,0.001,2
0.001,0.999,0.001,0.0,0.0,2
0.0,1.0,0.001,0.002,0.0,2
0.9999999999999999,1.0,0.5,0.0,0.0,2
0.97,0.9,0.3,0.0,0.0,2
0.001,1.0019999999999998,0.002,0.001,0.0,2
1.0,0.0,0.6,0.001,0.0,2
0.0,0.797,0.0,0.0,0.0,2
0.001,1.001,0.001,0.001,0.001,2
1.0,0.45,0.601,0.0,0.4,2
0.0,0.901,0.001,0.0,0.0,2
0.0,0.9989999999999999,0.0,0.0,0.001,2
0.0,1.0,0.001,0.002,0.001,2
0.001,0.799,0.0,0.0,0.001,2
1.0,0.999,0.5,0.001,0.001,2
0.0,1.0,0.001,0.001,0.001,2
0.001,1.0,0.002,0.002,0.001,2
0.0,0.999,0.001,0.0,0.001,2
0.001,0.999,0.001,0.001,0.0,2
0.0,0.798,0.0,0.001,0.0,2
0.0,1.0,0.001,0.001,0.0,2
0.601,0.701,0.5,0.001,0.0,2
0.0,0.999,0.001,0.0,0.0,2
0.001,0.999,0.001,0.0,0.001,2
0.0,1.0,0.001,0.0,0.0,2
1.0,0.999,0.499,0.0,0.0,2
0.001,1.0,0.001,0.0,0.0,2
1.0,0.8,0.0,0.0,0.0,2
0.001,1.0,0.001,0.002,0.001,2
1.001,0.801,0.0,0.001,0.001,2
0.001,1.0,0.0,0.002,0.001,2
0.001,1.001,0.001,0.001,0.0,2
0.0,1.0,0.001,0.001,0.001,2
0.0,1.0,0.001,0.001,0.0,2
0.002,0.18,0.3,0.4,0.0,2
0.929,0.901,0.7,0.0,0.349,2
0.97,0.901,0.3,0.0,0.0,2
0.002,0.18,0.3,0.399,0.0,2
0.0,0.999,0.001,0.0,0.001,2
0.971,0.9,0.3,0.0,0.001,2
0.0,0.799,0.0,0.001,0.001,2
0.001,0.799,0.0,0.0,0.0,2
0.9,1.001,0.5,0.0,0.002,2
0.001,1.0,0.0,0.0,0.001,2
1.001,0.801,0.0,0.0,0.001,2
1.0,1.0,0.6,0.0,0.002,2
0.0,0.8,0.3,0.001,0.0,2
0.001,0.9,0.001,0.0,0.001,2
0.0,0.999,0.002,0.001,0.001,2
0.0,0.8,0.0,0.001,0.001,2
0.0,1.001,0.001,0.002,0.0,2
0.799,0.0,0.5,0.001,0.149,2
0.999,0.8,0.0,0.001,0.001,2
0.999,1.0,0.501,0.0,0.0,2
1.001,0.8,0.0,0.001,0.0,2
0.93,0.9,0.7,0.001,0.35,2
0.002,1.0,0.001,0.0,0.001,2
0.001,0.9,0.0,0.001,0.0,2
0.969,0.9,0.001,0.0,0.0,2
0.0,1.001,0.0,0.0,0.001,2
1.0,0.799,0.0,0.001,0.001,2
0.003,1.001,0.001,0.001,0.0,2
0.001,0.9,0.0,0.001,0.001,2
0.85,0.8,0.0,0.0,0.0,2
0.003,0.899,0.0,0.0,0.0,2
0.0,1.001,0.001,0.001,0.0,2
0.0,1.0,0.002,0.001,0.0,2
0.0,0.801,0.6,0.0,0.5,2
0.7,0.899,0.401,0.0,0.0,2
0.001,0.901,0.0,0.0,0.0,2
0.001,0.799,0.0,0.0,0.0,2
0.0,1.0,0.002,0.001,0.0,2
1.0,1.0,0.5,0.001,0.0,2
0.902,0.9,0.0,0.0,0.0,2
0.0,1.0,0.001,0.002,0.001,2
0.902,1.0,0.5,0.001,0.0,2
1.001,0.45,0.601,0.0,0.4,2
0.93,0.901,0.7,0.001,0.349,2
0.0,1.0,0.001,0.002,0.0,2
1.0,0.8,0.001,0.001,0.0,2
1.0,1.0019999999999998,0.5,0.0,0.002,2
0.97,0.9,0.3,0.0,0.0,2
0.002,0.901,0.001,0.0,0.0,2
1.0,0.8,0.002,0.001,0.0,2
0.9,0.9,0.002,0.001,0.0,2
0.002,0.999,0.001,0.0,0.001,2
0.969,0.9,0.001,0.001,0.0,2
0.0,1.001,0.0,0.002,0.001,2
0.001,1.001,0.0,0.0,0.0,2
0.901,1.0,0.499,0.0,0.0,2
0.85,0.8,0.0,0.001,0.0,2
0.969,0.9,0.001,0.0,0.001,2
0.0,0.802,0.001,0.0,0.0,2
1.001,0.8,0.002,0.0,0.0,2
0.93,0.9,0.7,0.001,0.349,2
0.002,0.799,0.001,0.0,0.0,2
0.0,0.8,0.0,0.001,0.001,2
0.001,1.0,0.0,0.0,0.001,2
1.0,0.801,0.0,0.0,0.0,2
1.0019999999999998,0.8,0.0,0.001,0.0,2
0.0,1.0,0.001,0.001,0.001,2
0.781,0.9,0.4,0.0,0.35,2
0.901,1.0,0.5,0.0,0.001,2
0.0,0.999,0.001,0.002,0.001,2
1.001,1.0,0.5,0.001,0.0,2
1.001,0.8,0.001,0.001,0.0,2
1.0,1.0,0.5,0.0,0.001,2
0.002,0.901,0.0,0.0,0.0,2
1.001,1.0,0.5,0.0,0.0,2
0.97,0.9,0.3,0.0,0.0,2
0.0,0.899,0.0,0.0,0.0,2
0.001,0.999,0.002,0.0,0.001,2
0.0,0.999,0.001,0.0,0.0,2
0.001,1.0019999999999998,0.002,0.001,0.001,2
1.0,0.801,0.0,0.0,0.0,2
0.798,0.0,0.5,0.0,0.15,2
0.0,0.9,0.0,0.0,0.0,2
0.971,0.9,0.3,0.0,0.0,2
0.001,0.999,0.001,0.0,0.0,2
0.0,1.001,0.001,0.001,0.0,2
1.0,0.801,0.0,0.0,0.001,2
1.001,1.0,0.5,0.001,0.001,2
0.0,0.9,0.0,0.0,0.001,2
0.999,0.8,0.001,0.001,0.001,2
0.0,1.001,0.002,0.001,0.0,2
1.0,1.001,0.501,0.001,0.001,2
0.001,0.901,0.0,0.001,0.0,2
0.001,0.9999999999999999,0.001,0.0,0.0,2
0.0,1.001,0.001,0.0,0.0,2
0.781,0.9,0.4,0.001,0.35,2
0.001,0.799,0.001,0.0,0.0,2
0.851,0.799,0.0,0.0,0.001,2
0.899,0.899,0.002,0.0,0.0,2
0.003,0.899,0.0,0.001,0.0,2
0.001,0.999,0.0,0.0,0.0,2
0.0,0.999,0.001,0.001,0.001,2
0.001,0.798,0.0,0.0,0.001,2
1.0,1.0,0.599,0.0,0.002,2
0.0,0.9,0.001,0.0,0.0,2
0.9,0.9,0.001,0.001,0.001,2
0.0,0.999,0.001,0.002,0.001,2
0.001,0.9,0.001,0.0,0.0,2
0.0,1.0,0.001,0.0,0.001,2
0.001,0.803,0.001,0.0,0.0,2
0.9,1.0019999999999998,0.5,0.0,0.001,2
0.0,1.0,0.0,0.001,0.0,2
0.0,0.999,0.001,0.001,0.0,2
0.93,0.901,0.7,0.0,0.35,2
0.001,0.9,0.0,0.0,0.0,2
0.001,1.0,0.001,0.0,0.0,2
0.93,0.9,0.699,0.0,0.348,2
0.002,0.18,0.3,0.4,0.001,2
0.0,1.0,0.0,0.002,0.0,2
0.9989999999999999,1.0,0.5,0.0,0.0,2
0.0,1.0,0.001,0.002,0.001,2
0.0,1.0,0.0,0.002,0.0,2
0.8,0.0,0.5,0.0,0.15,2
0.0,1.001,0.0,0.0,0.0,2
0.599,0.699,0.5,0.0,0.0,2
0.001,0.999,0.002,0.0,0.0,2
0.899,0.9,0.003,0.001,0.0,2
0.001,0.899,0.0,0.001,0.001,2
0.93,0.901,0.7,0.0,0.349,2
0.001,1.0,0.0,0.001,0.0,2
0.929,0.901,0.7,0.001,0.349,2
1.0,0.8,0.002,0.001,0.0,2
0.9,0.999,0.501,0.0,0.001,2
0.599,0.7,0.5,0.0,0.0,2
0.0,0.8,0.301,0.001,0.0,2
0.699,0.9,0.4,0.0,0.0,2
0.699,0.9,0.4,0.001,0.0,2
0.7,0.899,0.399,0.001,0.0,2
0.0,1.0,0.002,0.001,0.0,2
0.001,0.799,0.001,0.0,0.001,2
0.97,0.9,0.3,0.001,0.001,2
0.0,1.0,0.0,0.0,0.0,2
0.601,0.702,0.5,0.001,0.0,2
1.0,1.0,0.6,0.001,0.001,2
1.0,0.45,0.6,0.0,0.401,2
0.97,0.9,0.302,0.0,0.0,2
0.001,0.998,0.001,0.002,0.0,2
1.0,1.0,0.599,0.0,0.002,2
0.001,0.999,0.001,0.0,0.001,2
1.0,0.0,0.601,0.001,0.0,2
0.001,0.799,0.001,0.0,0.001,2
0.0,0.799,0.3,0.0,0.001,2
0.0,1.001,0.001,0.0,0.001,2
1.0,1.001,0.501,0.0,0.001,2
0.799,0.001,0.501,0.0,0.15,2
0.0,0.798,0.0,0.001,0.001,2
0.001,1.0,0.0,0.0,0.0,2
0.9,1.001,0.501,0.001,0.0,2
0.9,1.001,0.501,0.001,0.001,2
0.999,1.0,0.5,0.001,0.001,2
0.001,1.0,0.001,0.001,0.0,2
1.0019999999999998,0.8,0.001,0.001,0.0,2
1.001,0.999,0.499,0.001,0.001,2
0.9,0.899,0.3,0.0,0.0,2
0.971,0.9,0.3,0.0,0.001,2
0.602,0.7,0.5,0.0,0.0,2
0.0,0.801,0.3,0.0,0.001,2
0.001,0.799,0.0,0.0,0.0,2
0.003,0.899,0.001,0.0,0.0,2
1.0,1.001,0.0,0.001,0.0,2
0.0,0.8,0.0,0.0,0.001,2
0.0,0.803,0.002,0.0,0.0,2
0.0,0.9,0.001,0.0,0.0,2
0.0,0.9999999999999999,0.001,0.0,0.002,2
1.0,0.45,0.599,0.0,0.401,2
0.999,1.001,0.5,0.001,0.0,2
